ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0002-3639-2689,first,none,2025-03-10,https://doi.org/10.1080/10803548.2025.2466919,no,closed,1080-3548,International Journal of Occupational Safety and Ergonomics,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/30760,None,None,None
https://orcid.org/0000-0001-8498-1712,middle,none,2025-03-01,https://doi.org/10.1002/ab.70024,yes,hybrid,0096-140X,Aggressive Behavior,Wiley,https://v2.sherpa.ac.uk/id/publication/13815,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-5038-8355,first,none,2025-03-09,https://doi.org/10.1029/2024av001430,yes,gold,2576-604X,AGU Advances,Wiley,https://v2.sherpa.ac.uk/id/publication/43732,None,None,None
,first,none,2025-02-24,https://doi.org/10.1111/soin.70000,yes,hybrid,0038-0245,Sociological Inquiry,Wiley,https://v2.sherpa.ac.uk/id/publication/6966,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-6897-1407,middle,none,2025-03-01,https://doi.org/10.1111/jfr3.70006,yes,gold,1753-318X,Journal of Flood Risk Management,Wiley,https://v2.sherpa.ac.uk/id/publication/15963,None,None,None
https://orcid.org/0009-0004-8316-9174,first,none,2025-03-12,https://doi.org/10.1177/17579759251317518,no,closed,1757-9759,Global Health Promotion,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6757,None,None,None
,first,,2025-03-01,https://doi.org/10.1002/cnr2.70161,yes,gold,2573-8348,Cancer Reports,Wiley,https://v2.sherpa.ac.uk/id/publication/35448,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,last,none,2025-01-01,https://doi.org/10.1123/jsm.2024-0269,no,closed,0888-4773,Journal of Sport Management,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-6214-9260,middle,none,2025-03-17,https://doi.org/10.1063/5.0252227,yes,hybrid,0021-9606,The Journal of Chemical Physics,American Institute of Physics,https://v2.sherpa.ac.uk/id/publication/9875,None,824:fee_no:Publisher copyright and source must be acknowledged with set statement (see policy) Must link to published version;,825:fee_no:Must link to published version Publisher copyright and source must be acknowledged with set statement (see policy);
https://orcid.org/0000-0001-7892-501X,first,none,2025-03-18,https://doi.org/10.1093/eurpub/ckaf032,yes,gold,1101-1262,European Journal of Public Health,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/1343,None,None,None
https://orcid.org/0000-0002-4989-5058,last,none,2025-03-01,https://doi.org/10.1055/s-0045-1804661,no,closed,0934-8387,Pneumologie,Thieme Medical Publishers (Germany),https://v2.sherpa.ac.uk/id/publication/10842,None,None,None
https://orcid.org/0000-0002-6870-2872,first,https://orcid.org/0000-0002-6870-2872,2025-03-18,https://doi.org/10.1152/jn.00016.2025,no,closed,0022-3077,Journal of Neurophysiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/32002,None,None,None
https://orcid.org/0000-0001-8580-4275,first,https://orcid.org/0000-0001-8580-4275,2025-03-19,https://doi.org/10.1177/09075682251323189,no,closed,0907-5682,Childhood,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6452,None,None,None
https://orcid.org/0000-0001-5038-8355,middle,none,2025-03-20,https://doi.org/10.2110/jsr.2024.110,no,closed,1527-1404,Journal of Sedimentary Research,Society for Sedimentary Geology,https://v2.sherpa.ac.uk/id/publication/14296,None,"622:fee_no:Must link to the relevant article abstract at www.sepmonline.org Set statement to accompany deposit, Accepted for publication in [name of publication] as of [date]” Published source must be acknowledged with citation;8345:fee_no:Copyright must be acknowledged;",None
,middle,none,2025-03-01,https://doi.org/10.1029/2024ef005518,yes,gold,2328-4277,Earth s Future,American Geophysical Union,https://v2.sherpa.ac.uk/id/publication/25916,None,None,None
https://orcid.org/0000-0003-4906-0090,last,none,2025-03-25,https://doi.org/10.3390/math13071059,yes,gold,2227-7390,Mathematics,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24812,None,None,None
https://orcid.org/0000-0002-3859-3257,first,https://orcid.org/0000-0002-3859-3257,2025-03-26,https://doi.org/10.1080/1612197x.2025.2482761,no,closed,1557-251X,International Journal of Sport and Exercise Psychology,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/22254,None,None,None
https://orcid.org/0000-0002-3021-7062,first,none,2025-03-28,https://doi.org/10.1103/physrevmaterials.9.036201,no,closed,2475-9953,Physical Review Materials,American Physical Society,https://v2.sherpa.ac.uk/id/publication/33503,None,None,None
https://orcid.org/0000-0002-7039-7467,first,https://orcid.org/0000-0002-7039-7467,2025-03-28,https://doi.org/10.1177/00961442251325201,no,closed,0096-1442,Journal of Urban History,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9358,None,None,None
https://orcid.org/0000-0001-7217-3443,first,none,2025-03-01,https://doi.org/10.1016/j.jad.2025.03.148,yes,hybrid,0165-0327,Journal of Affective Disorders,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/13768,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0003-1297-1667,first,none,2025-03-30,https://doi.org/10.1016/j.jecp.2025.106243,yes,hybrid,0022-0965,Journal of Experimental Child Psychology,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/11373,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0001-5678-7234,middle,none,2025-04-09,https://doi.org/10.1016/j.jamda.2025.105572,yes,hybrid,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14125,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0003-0796-9204,middle,none,2025-04-03,https://doi.org/10.1332/23986808y2025d000000079,no,closed,2398-6808,Journal of Gender-Based Violence,Policy Press,https://v2.sherpa.ac.uk/id/publication/33026,None,8374:fee_no:Must link to publisher version Publisher copyright and source must be acknowledged with citation Must be clearly identified as the author's post-acceptance version and state that it is not to be cited;,None
,middle,none,2025-04-04,https://doi.org/10.1093/bjd/ljaf127,no,closed,0007-0963,British Journal of Dermatology,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/7617,None,None,None
,first,none,2025-04-04,https://doi.org/10.3390/nu17071265,yes,gold,2072-6643,Nutrients,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/17521,None,None,None
,first,none,2025-04-07,https://doi.org/10.1186/s12961-025-01318-8,yes,gold,1478-4505,Health Research Policy and Systems,BioMed Central,https://v2.sherpa.ac.uk/id/publication/21412,None,None,None
https://orcid.org/0000-0001-7057-5860,first,https://orcid.org/0000-0001-7057-5860,2025-04-08,https://doi.org/10.1177/09075682251316993,no,closed,0907-5682,Childhood,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6452,None,None,None
https://orcid.org/0000-0003-0836-0599,first,none,2025-04-08,https://doi.org/10.1002/jaba.70002,yes,hybrid,0021-8855,Journal of Applied Behavior Analysis,Wiley,https://v2.sherpa.ac.uk/id/publication/27339,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-3409-5979,first,none,2025-04-07,https://doi.org/10.1080/10888691.2025.2486063,no,closed,1088-8691,Applied Developmental Science,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/1198,None,None,None
https://orcid.org/0000-0001-9583-4582,middle,none,2025-04-09,https://doi.org/10.1075/ld.00195.kal,no,closed,2210-4119,Language and Dialogue,John Benjamins Publishing Company,https://v2.sherpa.ac.uk/id/publication/10967,None,None,372:fee_yes:Published source must be acknowledged with citation;
,first,,2025-04-08,https://doi.org/10.56367/oag-046-11711,no,closed,2516-3817,Open Access Government,,None,None,None,None
https://orcid.org/0009-0003-4335-9347,first,none,2025-03-31,https://doi.org/10.1139/cjfas-2024-0218,no,closed,0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,Canadian Science Publishing,https://v2.sherpa.ac.uk/id/publication/10129,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0003-4812-5630,first,none,2025-03-10,https://doi.org/10.1139/cjp-2024-0240,no,closed,0008-4204,Canadian Journal of Physics,NRC Research Press,https://v2.sherpa.ac.uk/id/publication/10132,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0003-1285-0515,middle,none,2025-04-01,https://doi.org/10.1177/20552076251332685,yes,gold,2055-2076,Digital Health,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/32162,None,None,None
https://orcid.org/0000-0002-9196-0757,middle,none,2025-04-01,https://doi.org/10.1002/jcsm.13781,yes,gold,2190-5991,Journal of Cachexia Sarcopenia and Muscle,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/28275,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0002-3666-0700,middle,none,2025-04-16,https://doi.org/10.1111/jfb.70058,yes,hybrid,0022-1112,Journal of Fish Biology,Wiley,https://v2.sherpa.ac.uk/id/publication/6902,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,first,none,2025-04-17,https://doi.org/10.1080/14927713.2025.2489348,no,closed,1492-7713,Leisure/Loisir,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/19183,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,none,2025-04-17,https://doi.org/10.1016/j.dadr.2025.100335,yes,gold,2772-7246,Drug and Alcohol Dependence Reports,Elsevier BV,None,None,None,None
https://orcid.org/0000-0002-3231-3541,first,none,2025-04-16,https://doi.org/10.3390/microorganisms13040923,yes,gold,2076-2607,Microorganisms,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24814,None,None,None
https://orcid.org/0000-0002-4791-6433,first,none,2025-04-17,https://doi.org/10.1089/aut.2024.0179,no,closed,2573-9581,Autism in Adulthood,"Mary Ann Liebert, Inc.",https://v2.sherpa.ac.uk/id/publication/37018,None,387:fee_no:Must acknowledge published source and copyright Set statement to accompany (see policy) Must not be updated or replaced with article of record unless author pays for Open Access;,388:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-9132-1269,middle,none,2025-04-18,https://doi.org/10.1038/s41598-025-96895-7,yes,gold,2045-2322,Scientific Reports,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
,last,none,2025-04-19,https://doi.org/10.1080/25742981.2025.2486622,no,closed,2574-2981,Curriculum Studies in Health and Physical Education,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/42019,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-6985-8529,first,none,2025-04-21,https://doi.org/10.1080/09658211.2025.2493337,yes,green,0965-8211,Memory,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/1219,None,None,None
https://orcid.org/0000-0001-8721-1131,first,none,2025-04-21,https://doi.org/10.1177/14749041251330408,no,closed,1474-9041,European Educational Research Journal,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/14731,None,None,None
https://orcid.org/0000-0003-3042-5862,middle,none,2025-04-22,https://doi.org/10.1080/14623943.2025.2494308,no,closed,1462-3943,Reflective Practice,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5999,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-4760-8342,middle,none,2025-01-01,https://doi.org/10.1139/cjfas-2024-0288,no,closed,0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,Canadian Science Publishing,https://v2.sherpa.ac.uk/id/publication/10129,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
,first,none,2025-04-24,https://doi.org/10.1177/09075682251335739,no,closed,0907-5682,Childhood,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6452,None,None,None
